id,country,description,designation,points,price,province,region_1,region_2,variety,winery
92695,US,"This almost pure Carmenère (there is a little Cabernet Sauvignon in the blend also) sneaks up on you. At first herbal and green, it fills in with a few hours of breathing time, lengthens and shows unsuspected complexity. Cranberry, a whiff of smoke, a bite of pepper, and fresh, not dried herbs, nicely blended into a seamless, satisfying whole.",,90,36.0,Washington,Horse Heaven Hills,Columbia Valley,Carmenère,Otis Kenyon
92696,Portugal,"A deliciously rich, sweet and youthfully fruity wine that has an opulent feel to it. There is a juicy element, with fresh acidity, but most of the character comes from the ripe fruit, the jelly character and the sweet tannins. It needs more bottle age.",Late Bottled Vintage,90,13.0,Port,,,Port,Quarles Harris
92697,Portugal,"A wine that has the characteristic 2004 perfume character, with vanilla, almost opulent fruits and layers of nutmeg. There are blackberry and apple pie flavors and firm, dry tannins. Bottled unfiltered, suggesting aging potential.",Late Bottled Vintage,90,25.0,Port,,,Port,Quinta do Noval
92698,Portugal,"This fine wine is still on the young side, with tannins dominating fruit, followed by acidity and cranberry juice character. It is dry, with just a touch of sweetness and a dry, tight aftertaste. This needs some bottle age—two years at least.",Late Bottled Vintage,90,22.0,Port,,,Port,Quinta do Portal
92699,Austria,"A blend of Zweigelt and the more tannic structure of Cabernet Sauvignon and Syrah. The wine is powerful, darkly tannic with solid chocolate and black berry fruit characters. The acidity is layered into the sweet flavors, adding to the complex texture.",Redmont,90,34.0,Carnuntum,,,Austrian Red Blend,Markowitsch
92700,US,"Third in Three Brothers' series of four Rieslings, this bottling is accurately labeled as semi-sweet, although certainly sweeter than the 1st Degree. There's a consistency through the series with a savory nose of anise, fennel and petroleum. The mouth is full of ripe fruit—this time juicy honeydew and tangerines—and a hint of jasmine tea that adds astringency to the finish.",2nd Degree,84,13.0,New York,Seneca Lake,Finger Lakes,Riesling,Four Degrees of Riesling
92701,US,"Shows some ultraripe Porty flavors and bitterness that come from the tannins of raisin skins. That accentuates the dryness, and compromises what otherwise is a pleasant Dry Creek Valley Zinfandel.",Voigt Family Vineyard,84,24.0,California,Dry Creek Valley,Sonoma,Zinfandel,J. Rickards
92702,Spain,"Sweet and fiery on the nose, with piercing aromas that burn right up your nasal passages. The palate is pinched and super tannic, with biting flavors of black licorice, blackberry and cola. Could be better with a softer, smoother mouthfeel but seeing that this is an '04 with six years behind it, it isn't going to soften up much.",Gran Dama de Toro,84,45.0,Northern Spain,Toro,,Tempranillo,Bodegas Fariña
92703,Spain,"Smells a little too much like berry candy and cough syrup to win you over, and the palate is kind of flat and chunky as well as thick with creamy berry fruit. Points of acidic bite give it life, but things are brought back down on the finish with green, creamy oak notes.",Inspiración Valdemar,84,20.0,Northern Spain,Rioja,,Tempranillo Blend,Bodegas Valdemar
92704,US,"Made in the popular style, with vanilla oak, cream and sweet buttered popcorn notes dominating the pineapples, apricots and peaches. Production was 8,093 cases.",Limited Production,84,20.0,California,Napa Valley,Napa,Chardonnay,Magistrate
92705,US,"Very, very dry, but bitter in raisinskin flavors and tannins, with a baked currant finish. Not a bad wine, but an acquired taste. Drink now.",Lopez Ranch Vintners Special Select Reserve,84,30.0,California,Cucamonga Valley,South Coast,Zinfandel,Stuart Cellars
92706,US,"Rich in blackberry, black currant and pepper flavors, and completely dry, but kind of rustic and awkwardly hot in the mouth. There's a sharp edge of green tannins. Doesn't showcase the fruit of this fine vineyard as well as it should.",Canis Major Unti Vineyard,84,25.0,California,Dry Creek Valley,Sonoma,Syrah,Mutt Lynch
92707,US,"Absolutely dry and tingly in acidity, this citrus-flavored wine is clean and zesty. It's a fine appetizer sipper for cleansing the palate. Serve it with little munchies, like grilled veggies, goat cheese and crackers with crab salad.",Reserve,84,8.0,California,California,California Other,Pinot Grigio,Oak Grove
92708,US,"Thin and dry, with oak and alcohol flavors modestly enriched with a touch of pineapples, green apples and minerals. Sadly, this is not the glorious Sonoma-Cutrer of the past.",Les Pierres,84,36.0,California,Sonoma Coast,Sonoma,Chardonnay,Sonoma-Cutrer
92709,US,"Pretty good price for an everyday Cabernet-based wine with some nice fruity flavors. Shows blackberries, black cherries and black currants, and is dry and spicy.",Private Selection,84,11.0,California,California,California Other,Meritage,Robert Mondavi
92710,Spain,"Quite candied and jumpy on the nose, what some might call bug juice. Having spent six months in American oak, it's tight and tough on the palate, with fresh, juicy acidity that's a bit scouring. Tastes much like milk chocolate and candied fruit.",Roble,84,,Northern Spain,Ribera del Duero,,Tempranillo,Protos
92711,US,"The fruit has a bit of the floral/soapy character of the grape, but lacks depth. It just floats away.",Wetzel Estate,84,15.0,Oregon,Willamette Valley,Willamette Valley,Gewürztraminer,Château Bianca
92712,US,"Nice and crisp, with zesty acidity brightening jammy pineapple and vanilla flavors. But it's too sweet, almost like a dessert wine, and palls after a sip.",Estate,84,22.0,California,Central Coast,Central Coast,Viognier,Clos La Chance
92713,Spain,"Begins with pasty, lactic aromas and heavy fruit. The palate is both big and clumsy, with sharp acidity amid bulk leading to choppy plum and medicinal cherry flavors. A clacky wine with power but not much finesse.",Jardín de Lúcolo,84,20.0,Northern Spain,Navarra,,Garnacha,Bodegas la Casa de Lúcolo
92714,US,"Firm, dry tannins mark this Merlot, and it has nice mouthwatering acidity. But it's a little unripe, with some green, herbaceous flavors accompanying the cherries and spicy plums.",,84,15.0,California,Arroyo Seco,Central Coast,Merlot,Jekel
92715,US,"Basically a high-alcohol fruit bomb, with jammy flavors of raspberries and cherries. The heat from 15.5% alcohol gives it a chili pepper burn. Defines that style, for those who like it.",Canis Major Perotti Vineyard,84,25.0,California,Dry Creek Valley,Sonoma,Zinfandel,Mutt Lynch
92716,US,"A simple, rustic wine, dry and tannic, with earthy flavors of tobacco, blackberries and herbs. Considerable acidity gives it a real bite.",Merlot Over and Play Dead,84,14.0,California,Central Coast,Central Coast,Merlot,Mutt Lynch
92717,US,"Sweet raspberry jam, herb, green pea and vanilla caramel flavors mark this soft, simple Merlot. It's an easy sipper with a clean, spicy finish.",,84,12.0,California,California,California Other,Merlot,Pennywise
92718,US,"Tastes old, even though it's only from 2008, with some oxidized notes. It's a bone-dry wine, but those citrus and flower flavors are tired.",,84,21.0,California,Napa Valley,Napa,Pinot Grigio,Swanson
92719,US,"Essentially a Washington Chardonnay (with just 6% of the fruit sourced in Oregon), this is sharp-toned and slightly volatile in the nose. It falls a little flat in the mouth, tasting like a soft banana, and fades quickly.",,84,18.0,Washington-Oregon,,,Chardonnay,Torii Mor
92720,Spain,"Jammy, dark and reduced, with breadth along with leather and compost aromas. The palate is leathery, funky and medicinal, with viscosity and creamy berry flavors. Has richness and body but the flavors and congruety are sketchy until you remember that it costs but $7.",,84,7.0,Central Spain,La Mancha,,Tempranillo,Venta Morales
92721,US,"A little thin in flavor, but honest and robust, with thick tannins framing blackberries, cherries, currants and herbs. A very good price for a Cab this easy to drink.",,84,8.0,California,California,California Other,Cabernet Sauvignon,Woodbridge by Robert Mondavi
92722,US,"There's plenty of freshly squeezed lemon and apple flavor in this crisp, racy wine. Behind the honey and petrol aromas, however, there's a slightly industrial, rubbery note lingering in the backdrop. Nice tart acidity finishes with a hint of sour apple candy on the palate.",,84,14.0,New York,Finger Lakes,Finger Lakes,Riesling,Standing Stone
92723,US,"Bone dry and ultracrisp in acidity, with citrus and lemongrass flavors, this Sauvignon Blanc is very clean and invigorating. Better yet, the everyday price is right.",Reserve,84,8.0,California,California,California Other,Sauvignon Blanc,Oak Grove
92724,US,"Robust, but a little awkward. Shows semi-sweet, jammy raspberry and cherry flavors with big tannins and acidity. Almost like a simple Port. Ready now.",Mountain Selection,84,20.0,California,Amador County,Sierra Foothills,Zinfandel,Scott Harvey
92725,US,"Not a whole lot going on in this Pinot. It's thin in cherry and cola flavors, with a touch of oak. On the plus side is a nice, silky dryness.",,84,15.0,California,Napa Valley,Napa,Pinot Noir,Aquinas
92726,Spain,"Neon pink in color, with heavier aromas that split time between chemical and candied. The palate is a bit awkward and heavy, with jumbled flavors of pomegranate juice, cherry and strawberry. Loses focus as it moves along, and finishes with a slightly bitter aftertaste.",Conde de Valdemar Rosado,84,9.0,Northern Spain,Rioja,,Rosé,Bodegas Valdemar
92727,US,"A hot, rather brutal wine. High alcohol combines with high, hard tannins to make for a real textural challenge, despite interesting cherry, licorice and Canadian bacon flavors. Drink now.",,84,30.0,California,Santa Ynez Valley,Central Coast,Cabernet Franc,Carr
92728,Spain,"Simple at best early on, with leathery, rustic aromas and a truly basic set of flavors. Should you allow it to breathe, it rounds into a good (but still basic), semisoft and fruity red with solid cherry/berry flavors and nothing offputting.",Tinto,84,8.0,Northern Spain,Campo de Borja,,Red Blend,Coto de Hayas
92729,France,"Very light, this wine disappoints with a lack of power, of steely acidity. Instead it is soft, broad, a touch of green fruit, leaving a light, bright aftertaste.",,84,15.0,Alsace,Alsace,,Riesling,Domaine Specht
92730,US,"There's a lot going on in this complex Chardonnay. The balance strikes you first, with crisp, zesty acidity cleansing the palate and preparing it for the onslaught of flavor. Then a tsunami of grilled pineapples, Meyer lemon pie filling, crème brûlée, butterscotch and vanilla hits. So devastatingly good, you can't keep your hands off it.",Estate,95,42.0,California,Sonoma Coast,Sonoma,Chardonnay,Failla
92731,US,"The minerality in this 100% Cabernet Sauvignon has an iodine/oyster shell finish that is quite unique. The fruit smacks of cassis and a bit of boysenberry; the 80% new oak is barely evident. It's got the typical potpourri mix of flower and herb, not just the scents but also in the flavors. The flavors just hang in there remarkably well; this takes cassis and black olive and smoke and tar and mixes them into a tight, compact, layered and lengthy Cabernet.",The Widowmaker En Chamberlin Vineyard,95,,Washington,Walla Walla Valley (WA),Columbia Valley,Cabernet Sauvignon,Cayuse
92732,France,"This single-vineyard Champagne is always at the summit in Champagne. The 1998 is just at the moment when the fresh fruits move into maturity. There is toast, almond and marzipan, while at the same time pink grapefruit crispness is still there. Drink it now for freshness; keep for many years for maturity.",Clos des Goisses,95,225.0,Champagne,Champagne,,Champagne Blend,Philipponnat
92733,France,"Rich, toasty, mature, this important Champagne is all those things. It's certainly mature for a 1998 vintage, which means it would be delicious to drink now. But the ripeness, allied to the serious acidity and wood structure, do suggest that it's likely to age more.",Dom Ruinart Blanc de Blancs Brut,95,,Champagne,Champagne,,Chardonnay,Ruinart
92734,US,"A polished, elegant and delicious Pinot. New, smoky oak frames ripe, jammy blackberry, cherry, black raspberry and orange flavors, with richer notes of chocolate, figs and grilled meat. Impeccably balanced with acidity, this wine should hold and develop over the next six years.",Mononi,94,54.0,California,Russian River Valley,Sonoma,Pinot Noir,Arista
92735,France,"Mature yes, but definitely not old. This wine is at its peak now, the fruit still amazingly fresh, but given wonderful complexity by toast, spice and almonds There is an intense acidity that leaves a mouthful of liveliness alongside the great depth of flavor.",Rare Vintage Rosé Brut,94,,Champagne,Champagne,,Champagne Blend,Veuve Clicquot Ponsardin
92736,France,"A re-release from the 1995 vintage, this is a wine that shows exceptional richness. It also shows maturity and toastiness, a style that historically has appealed to American and British Champagne collectors. But it is not just for collecting, because this wine is delicious, its secondary flavors of hazelnuts, toast and acidity making it an excellent food wine.",Grand Vintage Collection Brut,94,,Champagne,Champagne,,Champagne Blend,Moët & Chandon
92737,US,"Merryvale's Profile remains a star year after year. The '04 is nearly all Cabernet Sauvignon, and stuns with its power. With a smooth, complex tannin structure, it's rich in currants, blackberries and cedar, but is too young to open now. Should hit its stride around 2010 and continue to develop for some years after. Tasted twice, with consistent results.",Profile,94,125.0,California,Napa Valley,Napa,Bordeaux-style Red Blend,Merryvale
92738,US,"A deceptive Pinot. It shows a pale color and a very delicate, silky mouthfeel, but the impact on the palate can only be described as explosive, and the aftertaste is very rich. The flavors of cherries, cotton candy, red raspberries, orange tea, smoky vanilla, cinnamon, cloves and brown sugar are compelling. Best now and through 2010.",,94,95.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Coup de Foudre
92739,US,"A very “Burgundian” Pinot Noir in the mushroom, pine needle and herb scents that accompany the deeper fruit flavors of black cherries and red currants, accented with savory clove spice. Structurally, the wine shows a brilliant architecture of firm tannins and crisp acids, with a deft touch of oak. Really a treat to drink, and should evolve for many years.",Cargasacchi Vineyard,94,44.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Cargasacchi
92740,US,"Whether by virtue of vintage or bottle variation, Boudreaux wines seem to gyrate a bit wildly when first released. This new 2005 is no exception. At first sniff it explodes into life, the aromas a mix of herb, spice, tar, smoke, earth and fruit. Flavors are threaded together into a seamless, saturated whole—plum, cassis and cherry liqueur up front, earth and tannin right behind. Some tasters may find it leaning toward the medicinal, but for those who love Rob Newsom's full-speed-ahead style, this is a gorgeous bottle.",,94,40.0,Washington,Washington,Washington Other,Merlot,Boudreaux Cellars
92741,US,"Delicate power—any oxymoron—would be a fitting way to describe this single-vineyard beauty, grown in the northern part of the appellation. There's a lightness to the mouthfeel, like cotton candy, but then the power kicks in, reminiscent of cherry reduction, anise, orange zest, herb tea, black pepper and clove-dominated Asian spices. There's even a hint of smoky chocolate. Best now through 2012.",Melville Vineyard,94,60.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Bonaccorsi
92742,Italy,"Here's a beautifully aged Amarone from an excellent vintage. Masi's Mazzano is a benchmark wine for Valpolicella thanks to its intriguing complexity of aromas: black cherry, dried fruit, porcini mushroom, dark chocolate, vanilla bean and dark resin like the kind you'd smell in an antique furniture shop. The wine has a slightly brownish hue and remarkable penetration.",Mazzano,94,198.0,Veneto,Amarone della Valpolicella Classico,,"Corvina, Rondinella, Molinara",Masi
92743,France,"A wine that shows an airy character. It is very open and fresh, the white fruits floating over a creamy texture and made crisp by grapefruit skin and bitter orange flavors. But it is just beginning to develop its potential, and the wine will likely fill out, as secondary flavors come through over the next 5–6 years.",Vintage Brut,94,,Champagne,Champagne,,Champagne Blend,Veuve Clicquot Ponsardin
92744,US,"Yes, even for a California Pinot, this is a big, strong, full-bodied wine. Southing always is. It could almost morph into a Cabernet Sauvignon. But who cares? It's compellingly delicious, and isn't that what wine is all about? Flavorwise, it tastes of cherries, oranges, red currants, violets, raspberries, cedar and peppery spices, with 65% new oak. The tannins will help carry it across the finish line by 2012 or so.",Southing,94,50.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Sea Smoke
92745,France,"N.P.U. standing for Nec Plus Ultra (translation “nothing further beyond”), this is a ultra-dry Champagne. It needs time to mature, so Bruno Paillard is to be congratulated for only now releasing the 1995 vintage. It has richness and freshness, the white fruits still scintillating in the glass. With the acidity over the ripe fruits, this could certainly age over the next five years or more.",N.P.U. Brut,94,220.0,Champagne,Champagne,,Champagne Blend,Bruno Paillard
92746,US,"Failla has a great track record with this vineyard, which is source to many wineries. The '06 is fresh and vibrant, and needs a little time to develop. It shows classic balance, with rich tannins, crisp acidity and brilliantly ripe, oak-inspired flavors of cherries, black raspberries, cola and currants. As delicious as it is now, it's nervous and tentative. Give it a few years to come around.",Keefer Ranch,94,45.0,California,Russian River Valley,Sonoma,Pinot Noir,Failla
92747,US,"Has this vineyard ever produced anything less than a spectacular Pinot Noir? Hitching Post's '06 showcases its exotic spiciness and the way its power is modulated with an elegant structure. Cloves, nutmeg, allspice and white pepper are just a few of the spices that tantalize the cherry, orange and cola flavors. The wine feels wonderful in the mouth, rich and long-lasting. Ageable, too, with a window extending beyond 2012.",Cargasacchi Vineyard,94,42.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Hitching Post
92748,France,"Jacquesson is proud possessor of top quality grand cru vineyards in Avize. This vintage is subtle, a wine that takes a while to show all its richness, balanced with elegance. The fruit is ripe pear, peach and orange zest. It has a great streak of minerality. Worth aging.",Avize Grand Cru Blanc de Blancs Brut,94,125.0,Champagne,Champagne,,Chardonnay,Jacquesson et Fils
92749,France,"Dry, almost toasty, showing maturity, this makes a great partner to Krug's nonvintage grande cuvée. Both have the same intense complexity of fruits, nuts, toast and richness. This rosé has just that extra element of taut tannins and a dry core to go with the ripe acidity.",Brut Rosé,94,,Champagne,Champagne,,Champagne Blend,Krug
92750,France,"One of the grandest single vineyards in Champagne, an immensely steep south-facing hillside that dominates Mareuil-sur-Aÿ. From here, Philipponnat is able to produce powerful wines with toasty, ripe fruit, powered with yeast and flavors of hazelnuts and white fruits. While not as tense and without the aging potential of 1998, this is without doubt a great Champagne.",Clos des Goisses Brut,94,200.0,Champagne,Champagne,,Champagne Blend,Philipponnat
92751,US,"Exceptionally fine. Effortlessly combines the impressive power and authority the vineyard is known for with sensual elegance. The flavors of currants, cherries, cola, balsam and clovespice are mouth-watering. Such is the balance of tannins, acids, oak and all other parts that the wine should improve over the next six years, then hold for several more.",Estate,94,60.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,Pisoni
92752,US,"Deeply flavored and impressive, this intensely young, Cabernet-based Bordeaux blend hails from Mount Veeder. It has all the hallmarks of a wine that needs time in the cellar. The sweetly extracted black currant and licorice fruit is massive, and so is the cedary oak, which is 80% new French, while considerable mountain tannins give a hard, astringent mouthfeel. Solidly in the modern Napa style, this opulent wine should improve over the next six years, at least.",Chapter Five,94,56.0,California,Napa Valley,Napa,Bordeaux-style Red Blend,Ramian
92753,US,"A beautifully ripened Pinot Noir from a great vintage. Shows plush flavors of cherries, raspberries, pomegranates, blood oranges, cola and peppery spices that are wrapped into a rich, silky mouthfeel. This dry, complex wine is a joy to drink.",Dutton Ranch,94,45.0,California,Russian River Valley,Sonoma,Pinot Noir,Rutz
92754,US,"Very full-bodied and rich, a densely structured wine that's too young to appreciate now. The cherries, raspberries, currants, roasted coconut, mocha frappuccino, date nut bread, candied ginger, orange tea and sandalwood are exotic and almost overpowering, but the wine never loses its tense control. Now through 2012, at least.",Melville Vineyard,94,42.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Samsara
92755,US,"Shows a control and nobility that's rare in California Viogniers, and you have to attribute that to the vineyard, as well as Ehren Jordan's winemaking skill. Dry and deftly oaked, the wine has a brilliant balance of acidity and fruit, with creamy flavors of peaches, grilled pineapples, honeysuckle flowers and vanilla-cinnamon. Just stunning in its intensity, one of the finest Viogniers in the state.",Alban Vineyard,94,35.0,California,Edna Valley,Central Coast,Viognier,Failla
92756,Italy,"You'll notice a unique and terroir-driven note of freshly milled white peppercorn that distinguishes this Amarone. In the background are generous tones of berry, black mineral and toasted almond. Pair this extraordinary wine with roasted meat or aged cheese.",Pergole Vece,94,118.0,Veneto,Amarone della Valpolicella Classico,,"Corvina, Rondinella, Molinara",Le Salette
92757,France,"Femme is Duval-Leroy's top cuvée. This, from the great 1996 vintage, is as much wine as sparkling experience. It has great depth of flavor and a powerful steely background, with tight acidity. The grapefruit flavor is only superficial, because behind this crispness, the wine shows considerable richness.",Cuvée Femme Brut,94,110.0,Champagne,Champagne,,Champagne Blend,Duval-Leroy
92758,France,"A beautiful orange pink color sets the scene for this intense rosé. It has maturity now, but certainly not old age, retaining great swathes of fresh red currant and grapefruit to go with the toast that is just showing. It is sophisticated and full-bodied, a wine that commands attention.",Dom Pérignon Vintage Rosé Brut,94,,Champagne,Champagne,,Champagne Blend,Moët & Chandon
92759,US,"In a grand tasting of new Pinot Noirs from the appellation, this bottle stood out, even among its renowned peers. Spectacularly complex, it offers a wealth of cherries, currants, orange zest, plum, fig, tea, clove and cinnamon flavors that, for all their power, never lose a sense of elegance and purity. Practically a food group of its own, this is a great California Pinot Noir.",Estate Terraces,94,52.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Melville
92760,France,This off-dry wine is aromatic and honeyed. It has enough richness to pair with sushi and soy sauce. Screwcap.,Cuvée Gyotaku,87,,Alsace,Alsace,,White Blend,Mittnacht Frères
92761,US,"Ripe 
blackberry and black cherry flavors are prominent in this bottling, which is rich in sweet, smoky oak. But it's a little soft and one dimensional. It's unlikely to improve with age, so drink up.",Artist Series,87,60.0,California,Sonoma County,Sonoma,Cabernet Sauvignon,Kenwood
92762,Austria,"This is a very soft wine, with a smooth wood-aged character that has buried some of its juicy fruit. It has a red berry flavor and acidity, rounded out by spice and toast notes. For short-term aging.",Girmer,87,,Burgenland,,,Zweigelt,Kirnbauer
92763,US,"Rhubarb and peach pie flavors are at work in this pleasant rosé. It's clean and refreshing, with just the right profile for that leftover holiday turkey or ham.",Lawrence Vineyards,87,17.0,Washington,Columbia Valley (WA),Columbia Valley,Rosé,Gård
92764,France,"This is soft and ripe, with red cherry and strawberry notes. It has a light tannic texture, with acidity and a broad, rich finish.",Cuvée Prestige,87,,Beaujolais,Côte de Brouilly,,Gamay,Georges Duboeuf
92765,France,"Fine, soft and round, this is a simple Pinot Blanc that's fruity and creamy. Apples and pears dominate the fruit flavors, with a texture that is open and ready to drink.",Tradition,87,,Alsace,Alsace,,Pinot Blanc,Kuentz-Bas
92766,US,"A spray of floral perfume lingers gorgeously on the nose and palate of this elegantly fruity, yet slightly rustic Pinot Noir. Soft sour-cherry and plum flavors are anchored by hints of toast, wet soil and a ripple of granite-like minerality.",Patrician Verona Vineyard,87,30.0,New York,Finger Lakes,Finger Lakes,Pinot Noir,Heart & Hands
92767,Spain,"This smells stalky and leafy, with a baked element. It shows tomato-driven acidity and red-leaning flavors of cranberry, tomato and raspberry that are touched up by notes of oak-based vanilla and dill. Tomato and tobacco flavors are key to the finish.",Crianza,87,26.0,Northern Spain,Ribera del Duero,,Tempranillo,Peña Roble
92768,France,"There's pure lychee fragrance on this rich, smooth and oily-textured wine. It is ripe and off-dry, with honey and white fruit flavors that are offset by spice. Screwcap.",,87,17.0,Alsace,Alsace,,Gewürztraminer,Pierre Sparr
92769,Italy,"This organically farmed wine by Barone Pizzini shows bright aromas of citrus, cut grass, kiwi and white flower. Verdicchio is one of the promising white grapes that puts central Italy on the world wine map.",Dominé,87,22.0,Central Italy,Verdicchio dei Castelli di Jesi Classico Superiore,,Verdicchio,Pievalta
92770,Italy,"A blend of 80% Sangiovese and 10% Canaiolo, this opens with a dark ruby color and offers pretty aromas of dark fruit, prune, plum, leather, spice and toasted nut. It also shows power and a touch of heat.",Rivus,87,18.0,Tuscany,Toscana,,Red Blend,Poggio Nardone
92771,US,"Acidity and tannins give this dry Cabernet a fine structure, providing the architecture for proper varietal flavors of blackberry and tobacco. It's a nice wine for drinking now.",,87,28.0,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Proverbial
92772,Spain,"This opens with a bouquet that's packed with bold berry fruit aromas, plus a mineral accent. It feels zesty, solid and slightly clampy, with plum and cherry flavors that lead to a tight, juicy finish, with modest length and power",,87,12.0,Northern Spain,Navarra,,Tempranillo-Garnacha,Ochoa
92773,France,"This is a mousse-filled, lively, orange-pink wine. Its red fruit flavors are balanced nicely by fresh apple-driven acidity, while the structure of the wine is light and easy, emphasizing fruitiness.",Rosé Brut,87,,Champagne,Champagne,,Champagne Blend,Pannier
92774,US,"Soft and fruity, this offers wave after wave of ripe fruit, spice, mocha, leather and oak flavors. The tannins are big, as you'd expect from Petite Sirah, but you can drink it now.",,87,39.0,California,Napa Valley,Napa,Petite Sirah,Stags' Leap Winery
92775,Italy,"Il Massiccio is 85% Sangiovese with Merlot and Alicante, opening with bright cherry and raspberry aromas, with sour acidity and a touch of almond. Pair it with pepperoni or sausage pizza.",Il Massiccio,87,16.0,Tuscany,Toscana,,Sangiovese,Tamburini
92776,US,"Sweet and smooth, this features flavors of milk chocolate, black cherry pie, anise and smoky oak that are rich and delicious. It's a pretty wine to drink now.",,87,30.0,California,Napa Valley,Napa,Cabernet Sauvignon,Round Pond
92777,US,"This rosé is dry, crisp, tart and complex, offering raspberry, cherry, herb, white pepper and vanilla flavors.",,87,20.0,California,Sonoma County,Sonoma,Rosé,St. Francis
92778,US,"Intoxicating aromas of lychee, rose petal, white cherry and caramelized sugar are offset by a modicum of fresh dill. It tastes full and slightly oily, typical of the varietal, with soft acids and a touch of bitterness. The finish tapers off with notes of flower and citrus Creamsicle.",,87,20.0,Virginia,Virginia,,Gewürztraminer,White Hall
92779,France,"Notes of honey and yellow fruit give this wine both sweetness and softness. It has weight and a rich mouthfeel, powered by a warm and rounded texture. There is just a touch of dryness at the heart of what is otherwise a medium-sweet wine.",Réserve,87,,Alsace,Alsace,,Pinot Gris,Willm
92780,Italy,"This offers breezy aromas of lemon, citrus mousse, cut grass and sweet basil. It is bright, lively and crisp, with the kind of fresh acidity that pairs with seafood and vegetable dishes.",Vento,87,18.0,Tuscany,Toscana,,Vermentino,Terre di Talamo
92781,US,"Textural and leesy, this refreshing Chardonnay also has a pretty, toasty nose. The mouthfeel and barrel notes compensate for the rather light, generic fruit.",Fahrenheit 100,87,20.0,Washington,Columbia Valley (WA),Columbia Valley,Chardonnay,Thomas O'Neil Cellars
92782,Argentina,"This has fresh berry and flower aromas that lead to a healthy-feeling palate, which is full of cherry, boysenberry and blackberry flavors. Mildly toasty and chocolaty on the finish.",Elsa,87,10.0,Mendoza Province,Mendoza,,Malbec,Valentin Bianchi
92783,Spain,"Brambly, leathery and roasted on the nose, this features raspberry and plum aromas in the backdrop. It feels fresh, clampy and forward, with a mix of leather, herb, plum, tomato and spice flavors. A solid wine with traditional Rioja character.",Javier San Pedro Crianza,87,21.0,Northern Spain,Rioja,,Tempranillo,Vallobera
92784,France,"Textbook floral aromas take on both ripe tropical notes and a sharp citrusy-herbal character. This moderately sweet Muscat displays a supple, round feel in the mouth, with melon and orange-lime flavors and a slightly bitter finish.",Carte Or,87,28.0,Rhône Valley,Muscat de Beaumes de Venise,,Muscat,Vignobles de Balma Venitia
92785,US,"Pure Sauvignon Blanc, this is a light and fresh wine, with notes of lime, melon and a hint of bell pepper. It's nicely rounded off with a touch of residual sugar—a perfect thirst-quencher.",Savvy! Blanc,87,15.0,Washington,Columbia Valley (WA),Columbia Valley,Sauvignon Blanc,Vin du Lac
92786,Austria,"Zantho is a joint venture between winemakers Josef Umathum and Wolfgang Peck. This Blaufränkisch sums up the goal of the winery: to make wines that are accessible and fruity. There is a lightly herbal, medicinal quality accompanying the red fruit flavors. Not for aging. Glass stopper.",,87,13.0,Burgenland,,,Blaufränkisch,Zantho
92787,US,"This hearty, juicy and full-flavored Malbec is noteworthy for its soft tannins and blackberry and vanilla flavors. It's a big wine, hearty and leathery, perfect for a fatty steak.",Thérèse Vineyards Dos Niñas Vineyards,87,29.0,California,Santa Clara Valley,Central Coast,Malbec,Martin Ranch
92788,US,"The best of the 2009 reds from this producer, the Syrah has sappy red-fruit flavors, with underpinnings of licorice and espresso. The tannins remain hard and unyielding, so give it a good decanting.",,87,28.0,Washington,Columbia Valley (WA),Columbia Valley,Syrah,Michael Florentino
92789,US,"The nose drips with browned butter and herbal liqueur accents, with added complexities of spiced fruitcake, cocoa and roasted nut. Huge in flavor, the palate is chocolaty and nutty, with a salient oloroso-like quality. It finishes on a gutsy toasted-almond note.",Tawny  Library Vol. XIV,87,55.0,Missouri,Augusta,,Port,Mount Pleasant Winery
92790,Italy,Racemus is a lively and vibrant Ripasso with fragrant red apple aromas that give the wine buoyancy and character. The wine speaks volumes about Valpolicella tradition and offers a velvety texture with mature cherry flavors. —M.L.,Racemus,88,,Veneto,Valpolicella Superiore Ripasso,,"Corvina, Rondinella, Molinara",Costa Calda
92791,Italy,"Well executed and intense, this pretty ripasso delivers vibrant tones of spice, incense, perfumed candle and mature fruit with balsamic accents of root beer and cola in the background. It tastes great thanks to its subtle cherry sweetness and fragrant floral nuances. Imported by Castellar Imports Inc.",Le Crosare,88,,Veneto,Valpolicella Classico Superiore Ripasso,,"Corvina, Rondinella, Molinara",Cantine Lenotti di Lenotti
92792,Italy,"This vintage of Jago presents ripe cherry aromas that are well integrated against the wine's mass of spice, chocolate and tobacco. There's plush softness here and a long, fresh finish. Imported by Tellitalia Imports.",Jago,88,25.0,Veneto,Valpolicella Classico Superiore Ripasso,,"Corvina, Rondinella, Molinara",Villa Spinosa
