id,country,description,designation,points,price,province,region_1,region_2,variety,winery
83027,Australia,"King Valley Pinot Noir? Why not, if it can be this good at this price. Gentle smoke and oak spice notes accent dark cherry and plum fruit, ending with hints of mocha. Tannins are a bit firm, so this should drink well through 2015 or so.",Vision,87,12.0,Victoria,King Valley,,Pinot Noir,Nugan Family Estates
83028,Spain,"Rooty and sweet smelling, with tobacco, burnt brown sugar and raisin aromas. The palate is thick, stacked and jammy, with raisin, tobacco and candied prune and cherry flavors. Very tasty and sweet but a little flat and old.",Reserva Single Vineyard,87,30.0,Northern Spain,Navarra,,Red Blend,Ochoa
83029,Portugal,"Smooth, oily-textured ripe wine, stylish and flavorsome. The melon and apple flavors are counterbalanced by a rich acidity, a dense structure and a vanilla hint.",Oscar's Branco,87,13.0,Douro,,,Portuguese White,Quevedo
83030,Portugal,"A very rich wine, its tannins wrapped in ripe, jammy black fruits. The wine is solid, powerful, all concentrated fruit, sweet and juicy.",,87,,Douro,,,Portuguese Red,Quinta do Judeu
83031,South Africa,"A lush and weighty Chenin Blanc with ripe fruit flavors of citrus oil, apple flesh, and green plum laced with notes of soft vanilla bean and clove. The richness of the palate lends itself to pair nicely with hearty creamy chicken or fish dishes.",,87,24.0,Wellington,,,Chenin Blanc,Nabygelegen
83032,Portugal,"A warm, ripe vintage of Altano, its berry and red plum fruits rich and generous. It has attractive, well-balanced, soft tannins. A layer of acidity and spice completes this harmonious wine.",Altano,87,9.0,Douro,,,Portuguese Red,Symington Family Estates
83033,US,"Bone dry and crisp in mouthwatering acidity, this unoaked, cocktail-style wine has citrus, white flower, white pepper and mineral flavors. With low alcohol, it's a fine starter for the evening.",,87,27.0,California,Paso Robles,Central Coast,Vermentino,Tablas Creek
83034,US,"An earthy style of Merlot, with herb, tobacco and mint flavors bracketing the cherries and cola. It's a dry, brisk wine, with firm tannins to drink now.",Heritage Reserve,87,35.0,California,Carneros,Napa-Sonoma,Merlot,Schug
83035,US,"It's no surprise that this Amador Syrah spent 21 months in French oak. The wine is very tannic, savory with a wisp of pepper. Still, for a bigger, more tannic style mountain of Syrah it's got some good acidity midpalate and through the finish and could be interesting with a rich serving of duck, venison or game.",Mountain Selection,87,20.0,California,Amador County,Sierra Foothills,Syrah,Scott Harvey
83036,Portugal,"Big, spicy wine, full of ripe black plums with dried prunes coming through strongly. The tannins are dark, providing a firm core of dryness. It does feel somewhat hot, with alcohol that suppresses the attractive acidity.",Aneto,87,23.0,Douro,,,Portuguese Red,Sobredos
83037,Portugal,"This rich wine is touched by botrytis, although its main character is ultraripe, sweet fruit. Mango, honey and an edge of toast come together easily.",Noble Late Harvest,87,27.0,Douro,,,Malvasia Fina,Rozes
83038,Argentina,"Crisp and a little minty smelling, with wild berry and dry spice as the primary aromas. It's thick and chunky but well balanced, with sweet, slightly medicinal flavors of black fruits and mint. Solid and smooth on the finish.",,87,10.0,Mendoza Province,Mendoza,,Malbec,Tilia
83039,US,"Drink this ripely sweet Cabernet now. It's very rich in blackberry, red currant, cocoa and caramelized oak flavors, wrapped into firm, fine tannins. Will do just fine with a nice steak.",,87,40.0,California,Napa Valley,Napa,Cabernet Sauvignon,Whitehall Lane
83040,US,"Green herbs and grass add freshness to the sweet aromas of quince and peach preserves on this interpretation of the Georgian Rkatsiteli grape. Intense fruit flavors persist on the palate, highlighted by lemon-lime acidity and lime-pith astringency.",,88,15.0,New York,Finger Lakes,Finger Lakes,Rkatsiteli,Dr. Konstantin Frank
83041,US,"This is classic Edna Valley Pinot Noir: dry, light bodied, with crisp acidity, modest alcohol and forward flavors of raspberry, cherry and cola. Production was just shy of 2,500 cases.",,88,25.0,California,Edna Valley,Central Coast,Pinot Noir,Claiborne & Churchill
83042,US,"Give this young wine some time in a decanter or glass, as it's pretty odorous in sulfur right out of the bottle. Dry, full bodied and tannic, it has an earthiness to its sweet black-currant and grilled meat flavors. It will be a fine partner, especially for game dishes.",Reserve,88,30.0,California,Central Coast,Central Coast,Petit Verdot,Clos La Chance
83043,US,"A very rich Viognier, this has massive flavors of tropical fruit, peach, pear, vanilla bean and buttered toast. The ripe fruit comes at the cost of very high alcohol.",Reserve,88,22.0,California,Central Coast,Central Coast,Viognier,Clos La Chance
83044,US,"Notes of sweet vanilla and biscuit crumbs add a warm, sweet touch to the nose and palate of this elegant Bordeaux-style blend. Bright acidity accentuates the flavors of tart red plums and raspberries along with a flurry of fine-grained yet penetrating tannins that linger.",TRUTH Red Table Wine,88,22.0,New York,Finger Lakes,Finger Lakes,Bordeaux-style Red Blend,Imagine Moore
83045,Italy,"Notes of black cherry, Christmas spice, leather, moist tobacco, honey, cedar and barbecue smoke all define the bouquet. It is long and smooth, with a soft, velvety finish.",,88,22.0,Veneto,Valpolicella Classico Superiore Ripasso,,"Corvina, Rondinella, Molinara",Le Ragose
83046,US,"Once you get beyond the billowing violet and gardenia notes on the nose and palate, you're likely to find a surprisingly delicate sip that's bright with lime-juice acidity and honeyed pineapple and hibiscus-nectar flavors.",Ice Wine,88,43.0,New York,Lake Erie,Finger Lakes,Vidal Blanc,Mazza Vineyards
83047,Italy,"Ripasso is a perfect wine for a chilly autumn evening with roasted meat and a roaring fireplace. Hearty and determined, this shows soft black fruit, with barbecue spice and teriyaki sauce.",Tenuta Lena di Mezzo,88,24.0,Veneto,Valpolicella Classico Superiore Ripasso,,"Corvina, Rondinella, Molinara",Monte del Frá
83048,Italy,"Wine doesn't get much bigger than this. Bold and opulent, with a whopping 17% alcohol, this over-the-top bottling is aged in oak for two years and delivers masculine, chewy aromas of blackberry jam and Indian spice. Pair it with wedges of aged pecorino cheese.",,88,80.0,Veneto,Amarone della Valpolicella Classico,,"Corvina, Rondinella, Molinara",Monteci
83049,Italy,"Having aged in oak barrels for 24 months, this is not shy or bashful. It bursts open with thick, dark concentration and chewy jammy fruit aromas. The palate has a velvety texture and a touch of barbecue sweetness.",Tenazio,88,49.0,Veneto,Valpolicella Classico Superiore Ripasso,,Red Blend,Monteci
83050,France,"Initially this is round, ripe and floral, with a touch of honey, but then the acidity comes through with a touch of minerality. Screwcap.",La Forêt,88,13.0,Burgundy,Bourgogne,,Chardonnay,Joseph Drouhin
83051,France,"This is very textured, with lemon zest and grapefruit acidity. It shows refreshing acidity, with a minerally, tangy and tight feel. With all this tautness, the wine needs to age for another 2–3 years.",,88,,Burgundy,Chablis,,Chardonnay,Fourrey et Fils
83052,Italy,"Touches of heat and ripe cherry fruit give this bold wine a big impact on the nose and the palate. It delivers intense aromas of chocolate, leather, cured meat, cedar and cola.",Campedel,88,22.0,Veneto,Valpolicella Classico Superiore Ripasso,,"Corvina, Rondinella, Molinara",Gamba
83053,France,"Full bodied and very round in character, this has rich pineapple and white fruits that are cut with grapefruit-like acidity. A touch of spice surfaces from having been wood aged. This could age for 2–3 years.",Domaine du Bois Rosier,88,,Burgundy,Pouilly-Fuissé,,Chardonnay,Georges Duboeuf
83054,France,"Soft and rounded, this has apple and peach fruits, with a lemon zest texture. The acidity is a refreshing counterweight to the smooth character.",La Sereine,88,20.0,Burgundy,Chablis,,Chardonnay,La Chablisienne
83055,Italy,"This marches to the beat of its own drum, presenting a different style and bouquet than the average Amarone. In fact, this is thinner and more streamlined, with plump blackberry and boysenberry tones that are backed by moist earth and tobacco accents. It shows a feminine side to one of Italy's most powerful reds.",L'Amarone,88,75.0,Veneto,Amarone della Valpolicella,,"Corvina, Rondinella, Molinara",La Collina dei Ciliegi
83056,US,"Grassy and audaciously herbaceous, this is a fresh and high-acid Sauvignon Blanc, finishing with a blast of pepper. The blend includes 10% Sémillon.",,88,13.0,Washington,Columbia Valley (WA),Columbia Valley,Sauvignon Blanc,DiStefano
83057,US,"A proprietary red made of mostly Cabernet Sauvignon and Merlot, this is a nod to Langtry's best fruit, which is grown on a hillside vineyard on the north face of Mount Veeder. This is a full blockbuster that's flavored with red berry and mint, finishing smooth.",Old Soldier Road Tephra Ridge Vineyard,88,40.0,California,Lake County,Mendocino/Lake Counties,Bordeaux-style Red Blend,Langtry
83058,France,"This has soft tannins, ripe fruit and fresh acidity, with a dominant berry flavor. For a Nuits-St-Georges, this is quite open.",Les Charmottes,88,,Burgundy,Nuits-St.-Georges,,Pinot Noir,Laroze de Drouhin
83059,US,"Hints of honeycomb and beeswax add heft to the notes of fresh green flower and sweet citrus. Ripe yet elegantly composed, this has concentrated fruit flavors that extend onto a long, honeysuckle-kissed finish.",,88,16.0,New York,Finger Lakes,Finger Lakes,Pinot Grigio,Penguin Bay
83060,Italy,"This shows smooth density and bright fruit flavors of blueberry and dried raspberry, with soft hints of cinnamon and dark chocolate. The wine's fine texture and freshness make it a perfect partner to fettuccine with meat sauce and grated pecorino cheese.",Morandina,88,,Veneto,Valpolicella Superiore,,"Corvina, Rondinella, Molinara",Prà
83061,US,"Ripe and accessible, this Klipsun Vineyard Sauvignon Blanc includes 20% Sémillon in the blend. Melon and light citrus flavors abound, with enough acidity to keep it fresh and lively.",Sentimental Blonde,88,19.0,Washington,Red Mountain,Columbia Valley,Sauvignon Blanc,Page Cellars
83062,Italy,"This cleanses the palate thanks to its alcohol and acidity, and aromas of red cherry, cedar and cinnamon. Pair this savory effort with spicy marinated pork or lamb.",,88,,Veneto,Valpolicella Classico Superiore Ripasso,,"Corvina, Rondinella, Molinara",Secondo Marco
83063,US,"This has flavors and aromas of hazelnut, dried apricot and coconut in between layers of lush white peach. Overall, this is very pretty and well balanced. Its light-handed finish is floral and tropical, without a sign of oak.","Kristen's Viognier, Nelson Ranch",88,20.0,California,Mendocino County,Mendocino/Lake Counties,Viognier,Rock Wall
83064,US,"This is very spicy and smooth, with floral accents and a plummy core. It drinks well, although the finish fades rather quickly. A blend of 66% Cabernet Sauvignon, with Syrah and Cabernet Franc filling in the rest.",The Illusionist,88,45.0,Washington,Columbia Valley (WA),Columbia Valley,Red Blend,Sleight of Hand
83065,US,"Whiffs of smoke and spice introduce heady aromas of white flower, lychee and stone fruit. The attack is sweet, with flavors of ripe melon and peach candy, but it tapers elegantly to a dry finish that's marked with hints of grape-skin astringency.",Estate,88,18.0,New York,Finger Lakes,Finger Lakes,Gewürztraminer,Rooster Hill
83066,US,"This Merlot has a fair splash of both Cabernet Sauvignon and Malbec. It does not shy away from underbrush accents of leaf and herb, adding complexity to the cherry fruit.",,88,14.0,Washington,Rattlesnake Hills,Columbia Valley,Merlot,Roza Ridge
83067,US,"American oak is the barrel choice, 100% new, and it shows strongly in the nose of this young Zinfandel. The citrusy acids help to balance out the alcohol, and with additional bottle age the score could certainly rise. If you plan to drink this soon, give it plenty of breathing time.",Reserve,88,25.0,Washington,Horse Heaven Hills,Columbia Valley,Zinfandel,Thurston Wolfe
83068,US,"Hints of wet stone add a minerally sheen to the fresh apple and heady white-flower notes on this refreshing wine. Lemon-lime acidity leads to a long, lean and steely finish.",Dry,88,15.0,New York,Cayuga Lake,Finger Lakes,Riesling,Treleaven
83069,Argentina,"Balsam wood, pencil eraser, coconut, anise and blackberry aromas share the bouquet. It feels linear and a touch scratchy, with roasted berry and toasted flavors that steer toward bacon. It feels a little gritty and short on the finish.",Anta Reserve,88,18.0,Mendoza Province,Mendoza,,Malbec,Telteca
83070,US,"Sweet, grapy, raspberry-candy fruit flavors are set against suggestions of dried leaf. Tannins are grainy, with a rough, earthy finish.",Arena Valley Vineyard,86,19.0,Idaho,,,Sangiovese,Snake River
83071,Chile,"Grassy, green aromas are suggestive of honeydew and lychee but also canned beans and peas. Feels round while showing medium intensity and lightly vegetal flavors of fresh asparagus mixed with bitter greens.",Amplus,86,20.0,Leyda Valley,,,Sauvignon Blanc,Santa Ema
83072,Chile,"Mellow and friendly on the nose, with plum and cherry aromas and not too much herbal activity. Feels fresh, with cassis, raspberry and plum flavors followed by herbal notes. Finishes smooth and resiny, with just enough juiciness to maintain freshness.",,86,10.0,Central Valley,,,Carmenère,Paso Grande
83073,Chile,"This small-production Carmenère hails from magnesium-rich soils, hence the “dark earth” name. Opens with severe aromas of burnt oak, asphalt and blackberry. Feels hard, tannic and gritty, with burnt meat and roasted berry flavors. Herbal and extreme as a whole. 500 cases made.",Tierras Moradas,86,44.0,Maule Valley,,,Carmenère,San Pedro
83074,France,"Attractive and fragrant aromas of yellow peach, honeysuckle and white grape juice lead, while the citrus-driven palate ends crisp and lifted. Medium weight, with balanced acidity and a tangy finish; drink now.",Les Piliers,86,13.0,France Other,Vin de France,,Viognier,Michel Gassier
83075,US,"Pretty soft, in the manner of Paso Robles, and a little overripe, with a raisiny taste. But it's nice and dry and smooth in tannins, with rich blackberry fruit.",,85,13.0,California,Paso Robles,Central Coast,Cabernet Sauvignon,Castoro Cellars
83076,Italy,"This delivers jammy aromas of blackberry, cherry liqueur and light clove. It's easy, with a quick, fresh finish.",Ancilla,85,15.0,Central Italy,Montepulciano d'Abruzzo,,Montepulciano,Ciavolich Giuseppe
83077,Chile,"Aromas of baked black fruit, rubber and herb set up an edgy, zesty palate with a buttery oak flavor running side by side with roasted berry and cassis. Short, oaky and basic on the finish, with drying tannins.",Reserve Assemblage Cabernet Sauvignon-Carménère-Petit Verdot,85,16.0,Colchagua Valley,,,Red Blend,Estampa
83078,Italy,"Here's a fantastic value wine with a clean, simple delivery and a fruit-driven mouthfeel that is fueled by raspberry, cassis and cranberry. It's crisp and fresh on the close and will pair with grilled vegetables or fish couscous.",,85,9.0,Central Italy,Montepulciano d'Abruzzo Cerasuolo,,Rosé,Farnese
83079,France,"Red berries dominate this juicy, concentrated wine. It is packed with fruit flavors, while the tannins from the ripe Merlot are soft and well integrated into the background.",Diablère,85,,Southwest France,Côtes de Duras,,Bordeaux-style Red Blend,Domaine les Riquets
83080,Chile,"Smoky and toasty on the nose, which isn't something you normally find in a $10 wine. The palate feel is tomatoey and pinched, with narrowing acidity driving tomato, baking spice and zesty berry flavors. Finishes with herbal notes and acid-driven length.",,85,10.0,Central Valley,,,Cabernet Sauvignon,Cono Sur
83081,Portugal,"Attractive flavors of red fruit mixed with soft tannins give this wine a very approachable feel. With spice notes from having been aged in wood and its fruity character, this wine is ready to drink now.",Monte Velho Tinto,85,10.0,Alentejano,,,Portuguese Red,Herdade do Esporão
83082,Germany,"Riesling's growing popularity has led to a number of recent brand introductions, like this one. It's light in body, with a wiry intensity to its acids and crisp green apple, lime and wet stone notes. Drink it over the next year.",Medium Sweet,85,11.0,Mosel,,,Riesling,blüfeld
83083,France,"Here's a solid and satisfying Merlot, boasting bright notes of blackberry and plum laced with accents of carnation potpourri. Medium tannins give structure to the palate, and the slightly lifted finish ends clean.",,85,12.0,Languedoc-Roussillon,Vin de Pays d'Oc,,Merlot,Barrière Frères
83084,Italy,"Produced from organically farmed grapes, this wine opens with aromas of black fruit, spice, wet earth and tobacco leaf. It shows a bright, crisp point of red cherry on the close.",Bricco al Sole,85,10.0,Central Italy,Montepulciano d'Abruzzo,,Montepulciano,Cantine Volpi
83085,Portugal,"Pineapple and mango flavors lead off a wine that is soft and rounded. Its acidity is muted by the ripe fruit, although there is a good zingy mineral edge. A seafood friendly style of wine.",Branco,85,10.0,Alentejo,,,Portuguese White,Alente
83086,Portugal,"A ripe, soft, fruity wine that has red-berry flavors, with a hint of spice from having spent time in wood, and attractive acidity. It's immediately appealing and needs no further aging.",Meia Encosta,85,,Dão,,,Portuguese Red,Borges
83087,France,"There's a nice yellow-flower character to the red-apple and nectarine aromas. The medium-weight mouth turns a bit sweeter than the nose suggests, with ripe tropical-fruit flavors that continues through to the finish. Drink now.",Réserve St. Martin,85,8.0,Languedoc-Roussillon,Pays d'Oc,,Chardonnay,Les Vignerons de la Méditerranée
83088,US,"An everyday sort of Pinot Noir, soft and juicy in raspberries and cherries, with a kiss of oak. It has a nice, silky mouthfeel.",Heritage Reserve,85,19.0,California,Sonoma County,Sonoma,Pinot Noir,Lyeth
83089,US,"Thin fruit, with a canned pea scent and a hint of the veggies.",Arena Valley Vineyard,85,15.0,Idaho,,,Cabernet Sauvignon,Snake River
83090,US,"Aggressively oaky in the nose, it follows with a buttery, oaky palate that shows little fruit beyond green-apple tartness.",,85,24.0,Oregon,Willamette Valley,Willamette Valley,Chardonnay,Torii Mor
83091,Italy,"Thanks to a large case production and low retail price, Podere is a classic Italian value wine to drink with pasta or pizza. It shows easy aromas of spice, cherry and white pepper, and closes with sour, fresh fruit.",Podere,85,10.0,Central Italy,Montepulciano d'Abruzzo,,Montepulciano,Umani Ronchi
83092,US,"Tart to the point of sour, this has highly acidic grapefruit and lemon flavors dominating. With the right food—perhaps oysters—it could work nicely. As a standalone it is strictly for acid-lovers.",,85,20.0,Oregon,Willamette Valley,Willamette Valley,Riesling,Methven Family Vineyards
83093,US,"Mixed and unintegrated scents of cracker, mint, apple and soap lead into a fruity wine of modest proportions.",,85,16.0,Oregon,Rogue Valley,Southern Oregon,Viognier-Marsanne,William Augustus
83094,France,"An herbal, vegetal wine, its acidity is very citrusy and crisp. There is a bite of asparagus and bell pepper.",,85,,France Other,Corse,,White Blend,Domaine Vico
83095,France,"Dainty wisps of white flower scents come and go in the bouquet, fighting for recognition beyond the ripe pear and melon aromas and flavors. A pinch of sweet spice flavor unfolds on the close, mixing with a sweet orange-oil essence.",Val de L'Ours,85,12.0,Languedoc-Roussillon,Pays d'Oc,,Chardonnay,Domaines Barons de Rothschild (Lafite)
83096,Chile,"Lightly toasted aromas of lemon and tropical fruits meet all the basic requirements of good Chardonnay. The palate is quite tangy and forward, with lemony acidity and flavors of lemon, orange rind and nettle. Average on the finish.",Special Selection,85,15.0,Colchagua Valley,,,Chardonnay,El Huique
83097,Chile,"Leafy and herbal on the nose, with light berry aromas, tomato and basil. Shows pretty good body and balance despite some stickiness, with herb, red bell pepper, spice and berry flavors. A little oaky on the finish.",Estate Reserva,85,12.0,Aconcagua Valley,,,Cabernet Sauvignon,Errazuriz
83098,US,"Fruit stars front and center in this crisply clean, young Pinot Grigio. The mouth is flooded with ripe pineapples, Meyer lemons, kiwis, white peaches and honey.",,85,17.0,California,Russian River Valley,Sonoma,Pinot Grigio,Ferrari-Carano
83099,US,"This blush wine shows plenty of Merlot fruit in the form of cherries and raspberries. It's slightly sweet to off-dry, with pleasant acidity providing balance.",White,85,11.0,California,California,California Other,Merlot,Forest Glen
83100,Italy,"This selection opens with bold aromas of black cherry, spice, dark chocolate and tobacco. On the palate, dark berry notes dominate, accented by savory tones. The wine is fresh and extracted.",Cantalici Messer Ridolfo Riserva,90,32.0,Tuscany,Chianti Classico,,Sangiovese,L'Antica Fornace di Ridolfo
83101,Slovenia,"Notes of musk, baked apple, citrus and spice are warm and mysterious on the nose of this penetrating Slovenian Pinot Grigio. Intense and fruity on the palate, this has ripe apple and pear flavors, with layers of honey, dark flower, caramel and tea that add complexity.",,90,30.0,Brda,,,Pinot Grigio,Movia
83102,New Zealand,"Mt. Difficulty's Pinots have resisted the trend toward ever-softer textures, even in this, the winery's entry-level bottling. Instead, the wine is firmly structured. Savory, dark-skinned plum fruit is accented by plenty of briary spice. Drink from 2014–2020.",Roaring Meg,90,25.0,Central Otago,,,Pinot Noir,Mt. Difficulty
83103,France,"Smooth and round, this wine has bright acidity, tempered by the toast and sweet apricot flavors. It has a structured core, and it finishes with the acidity. Age this for 2–3 years.",Charmois Premier Cru,90,45.0,Burgundy,Saint-Aubin,,Chardonnay,Olivier Leflaive
83104,France,"While Pernand-Vergelesses, which is located in the shadow of the Corton-Charlemagne hill, is a lesser-known appellation, it produces some attractive, crisp wines such as this selection. Carefully balanced wood aging enhances the pear and Golden Delicious apple flavors, which come with a touch of minerality. Textured and fruity on the finish.",,90,,Burgundy,Pernand-Vergelesses,,Chardonnay,Olivier Leflaive
83105,US,"The four-decade-old vines have lent this wine unusual flavors of forest mushroom, lemon rind and verbena. It tastes completely dry, and it has a tartness that carries through the palate. Drink this with herb-roasted chicken or pasta primavera.",Solstice Vineyard,90,32.0,Washington,Columbia Valley (WA),Columbia Valley,Riesling,Pacific Rim
83106,Italy,"A blend of Cabernet Sauvignon, Merlot and Petit Verdot, this delivers soft, concentrated flavors of chocolate fudge, cherry and cinnamon spice. It's an irresistible, opulent wine that promises to impress.",Volpolo,90,40.0,Tuscany,Bolgheri,,Red Blend,Podere Sapaio
83107,Italy,"A cheerful blend of Alicante, Cabernet Sauvignon and Merlot in equal measures, this is partially aged in oak to give the wine a zesty touch of spice behind the notes of cherry, blackberry and plum. The palate is soft, with mild structure, and it finishes chewy and fruity.",Poggio Verrano 3,90,20.0,Tuscany,Toscana,,Red Blend,Poggio Verrano
83108,US,"Made from fruit that was sourced from Olsen Vineyards, this Syrah's blackberry, cherry and pepper flavors and fine-grained tannins combine to make a wine with good length and a clean finish.",,90,16.0,Washington,Columbia Valley (WA),Columbia Valley,Syrah,Purple Star
83109,Italy,"Sangiovese, Merlot and Cabernet Sauvignon are blended to create a soft, luscious wine that's loaded with bright cherry, rich chocolate and mocha flavors. It would pair beautifully with steak in green-pepper cream sauce.",Pergolaia,90,20.0,Tuscany,Toscana,,Red Blend,Caiarossa
83110,Portugal,"A new brand from Campolargo, this is firmly tannic, and it shows off the Baga grape. It needs several years of aging.",Vinha do Putto,90,9.0,Bairrada,,,Portuguese Red,Campolargo
83111,Portugal,"This dark-colored blend of Touriga Nacional and Castelão shows intense fruitiness and concentrated structure. A full-bodied and black-fruit-driven wine, this will age over the next few years, and the tannins will round out to add more richness.",Cabeça de Toiro Reserva Touriga Nacional-Castelão,90,15.0,Tejo,,,Portuguese Red,Caves Velhas
83112,US,"Aromatically intense, with notes of dried peach, orange cream and vanilla, this blend of Chardonnay, Gewürztraminer and Malvasia aims to push the envelope with its rich, almost-fluffy texture, and its penetrating red-berry, stone-fruit and citrus flavors. The grapes were crushed by foot, and skin contact was employed during fermentation. This is a decadent, unusual, oak-aged orange wine.",Envelope,90,42.0,New York,Long Island,Long Island,White Blend,Channing Daughters
83113,Italy,"This pretty riserva from the up-and-coming Montecucco area of coastal Tuscany, which is located roughly between Bolgheri and Montalcino, shows deep nuances of cherry, blackberry and cassis, followed by notes of leather and tobacco. The palate is velvety and fresh.",Riserva,90,25.0,Tuscany,Montecucco,,Red Blend,Collemassari
83114,Italy,"This riserva shows clean, polished lines, and it offers bright nuances of cherry, blackberry, leather and moist earth. The mouthfeel is crisp but powerful, and there's a lingering sensation of forest berry and chopped herb on the finish.",Riserva,90,24.0,Tuscany,Chianti Classico,,Sangiovese,Castellare di Castellina
83115,US,"While this lacks some of the immediate appeal of prior vintages, it's a better structured wine, with tannins and a rich vein of acidity that gives a framework to the flavors of blackberries, roasted meats, currants and pepper. Give this 3–4 years in the cellar.",Walker Vine Hill,90,45.0,California,Russian River Valley,Sonoma,Syrah,Donelan
83116,Italy,"A blend of Cabernet Sauvignon, Merlot, Petit Verdot and Cabernet Franc, this offers a clean, polished feel, as well as tightly woven forest-fruit and mineral tones. There's a blast of freshness that's followed by soft cherry and tangy herb endnotes.",,90,35.0,Tuscany,Bolgheri,,Red Blend,Donna Olimpia 1898
83117,Greece,"Orange blossom, apricot and honey notes give the bouquet an opulent edge. On the palate, it's a wave of lush peach, apricot and honey flavors, finished with a delicate spice note. This will pair with everything from poultry to ethnic cuisine to fruit salad.",Ovilos,90,38.0,Pangeon,,,White Blend,Estate Biblia Chora
83118,Georgia,"High-toned aromas of dried peach, apple, spice and sandalwood in this qvevri-aged wine give way to a rich, almost silky palate that bursts with notes of yellow flowers and honey-tinged oolong tea. Bright, citrusy acids and bracing, tea-like tannins extend on the long finish.",Kvevri Wine,90,25.0,Kakheti,,,Mtsvane,Antadze
83119,France,"Soft and ripe, this wine has juicy pineapple and pear flavors. And with its tension between richness and steeliness, this could certainly age.",Château de Rully Cuvée R. de Ternay,90,30.0,Burgundy,Rully,,Chardonnay,Antonin Rodet
83120,US,"With it's brisk acidity and tangy minerality that gird the Asian pear and tropical fruit flavors, this wine expresses its coastal origin as well as the cool vintage. It feels streamlined and elegant.",,90,42.0,California,Fort Ross-Seaview,Sonoma,Chardonnay,Benovia
83121,Italy,"This blend of 70% Cabernet Sauvignon and 30% Cabernet Franc shows soft tones of milk chocolate and plush cherry, backed by a tangy spice note. The fruit feels ripe and round, although the palate remains firmly structured thanks to the polished tannins.",Peàn,90,25.0,Tuscany,Bolgheri,,Red Blend,Batzella
83122,France,"This wine has equal amounts of ripe berry fruit and structure. There is a smoky character, wood and spice notes, balanced acidity and a leather-like touch to the texture. It is slowly developing, and it has the potential to be rich. Age this for 6–8 years.",Domaine du Clos Frantin,90,,Burgundy,Vosne-Romanée,,Pinot Noir,Albert Bichot
83123,US,"This shows classic Cabernet Sauvignon character, and there's even a Bordeaux-like earthiness that grounds the cherry, currant and cedar flavors. Made from fruit grown in the winery's Alexander Valley vineyard, this is ideal for drinking now.",Block Collection Walking Tree,90,20.0,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Geyser Peak
83124,US,"This tastes bone dry, and it offers acidity that's so clean and racy, it makes your mouth feel like it's shining. The flavors of limes, lemons, hay, white pepper and vanilla are delightful.",,90,10.0,California,California,California Other,Sauvignon Blanc,Geyser Peak
83125,New Zealand,"Goldwater originally made its name as a Waiheke Island boutique winery, but the fruit for this Pinot Noir is drawn from Marlborough's main Wairau Valley. Its pretty cherry fruit is marked by hints of cedar, mocha and baking spices that finish balanced and  long. Drink now–2017.",,90,26.0,Wairau Valley,,,Pinot Noir,Goldwater
83126,US,"This is rich and appealing now for its ripe flavors of raspberry and cherry that taste as if they were baked in a sweet, smoky pie crust. The acidity provides a pleasant tartness. It should age well over the next 3–5 years.",Bien Nacido Vineyard,90,49.0,California,Santa Maria Valley,Central Coast,Pinot Noir,La Fenêtre
83127,US,"This Zinfandel's tannins are starting to resolve, which gives the palate a soft, melted quality. The primary flavors are transforming into rich, dried black-raspberry and cherry notes, with leather, mocha, dried mushroom and spice accents.",Mancini Ranch,90,28.0,California,Russian River Valley,Sonoma,Zinfandel,Joseph Swan Vineyards
83128,US,"Soft, fruity and spicy, this Zinfandel is starting to pick up some bottle-age notes. The currant and black raspberry flavors are joined by sautéed mushroom and charred bone accents. The rich tannins suggest pairing it with roasted or barbecued meats.",Meeks Hilltop Ranch,90,25.0,California,Sonoma Valley,Sonoma,Zinfandel,Wellington
83129,US,"Big, robust and fleshy on the palate, this Pinot Noir is packed with cherry, cranberry and Dr. Pepper flavors. It should mellow in 6–7 years.",,90,30.0,California,Sonoma Coast,Sonoma,Pinot Noir,Wild Hog
83130,Argentina,"Big, rubbery and smoky, with exotic fruit aromas that seem roasted. The palate is tough, tannic and clipped, with herbal, thick flavors of berry, baking spices and coffee. Finishes big but flat and hard, with lasting herbal flavors.",,84,13.0,Mendoza Province,Mendoza,,Cabernet Sauvignon,Alamos
83131,Argentina,"Funky and sharp at first, with aromas of a dog fresh out of the rain. The palate is choppy and a bit hot, with sharp, generic cherry flavors along with some carob. Finishes with angular, tart flavors and notes of coffee and mocha.",,84,14.0,Mendoza Province,Mendoza,,Malbec,Kaiken
83132,France,"A light-bodied, fresh red that has very gentle cherry fruit flavors. The acidity gives a fine final bite. Think about chilling slightly. Screwcap.",,84,11.0,Southwest France,Vin de Pays des Côtes de Gascogne,,Merlot,Haut Marin
83133,Argentina,"Chunky on the nose, with flat aromas of apple and peach. The palate has a melony feel and sweet flavors of mango and mandarin orange. Finishes sort of heavy and tropical, with a little leftover heat. Good enough but highly regular.",,84,15.0,Mendoza Province,Mendoza,,Chardonnay,Tapiz
83134,US,"Here's a sound, everyday Pinot Noir. It's a little raw and jammy, with pleasant cherry, leather and cola flavors and a hint of oak.",,84,12.0,California,California,California Other,Pinot Noir,Vinum
