id,country,description,designation,points,price,province,region_1,region_2,variety,winery
29454,Italy,"Red berry, rose, iris, aniseed and forest floor aromas lead the nose on this structured red. The full-bodied palate offers juicy wild cherry, crushed raspberry, coffee, white pepper and cinnamon framed in firm, fine-grained tannins that lend elegance and structure.",Sarmassa,93,110.0,Piedmont,Barolo,,Nebbiolo,Marchesi di Barolo
29455,US,"This wine from the Palos Verdes coastline is redolent with sagebrush, crushed anise and alpine strawberries on the herbally aromatic nose. The sage also powers the palate, alongside juniper and pine, all set against a wild berry frame. This is a big Pinot, though it is relatively light in structure and happily reliant on savory herbs rather than overly ripe fruits.",,93,48.0,California,California,California Other,Pinot Noir,Villa Oneiro
29456,Spain,"This gorgeous Albariño opens with elegant aromas of white flowers, peach and minerals. There's ample acidity, body and flow to the palate, while flavors of nectarine, tangerine and lemon are top-shelf. A long-lasting, clean-as-polished-glass finish confirms excellent overall quality.",Selección Especial,93,27.0,Galicia,Rías Baixas,,Albariño,Adegas Gran Vinum
29457,Italy,"Fragrant and structured, this opens with aromas of wild berry, menthol, leather, tilled soil and aromatic herbs. The palate doles out wild cherry, fleshy black raspberry, cinnamon, white pepper and anise. Bracing tannins and racy acidity give it an ageworthy structure, but don't attempt this until after 2020.",Sarmassa,93,67.0,Piedmont,Barolo,,Nebbiolo,Brezza
29458,US,"Substantive in oak and weight, this concentrated, estate-grown wine is impressive in velvety texture and a savory conjuring of tobacco and black tea. Dark, brambly blackberry and dark cherry join in on the fun, providing vibrancy amid all the sophistication. Finishing with a dash of cardamom, this wine will cellar nicely through 2020.",West Slope,93,90.0,California,Carneros,Napa-Sonoma,Pinot Noir,Donum
29459,Italy,"Firmly structured, this opens with aromas of cedar, dried herbs, black currant and sweet pipe tobacco. The smooth, rich palate delivers mature wild cherry, blackberry, dark chocolate, ground black pepper and a graphite note alongside a backbone of velvety tannins.",,93,120.0,Tuscany,Costa Toscana,,Cabernet Franc,Duemani
29460,Spain,"Talk about a ripped, structured wine that could use more rest. This pumps out minerally blackberry and coconut aromas along with raw, inky intensity. The wine's texture is defined by a strong tannic backbone, while flavors of burnt toast, bacon, licorice and black fruits finish with graphite and energy. Drink from 2015–2023.",Edición Limitada,93,69.0,Northern Spain,Rioja,,Tempranillo,Marqués de Elciego
29461,US,"Here's a Pinot to enjoy over the years. Right now, it's all about primary fruit—raspberries, cherries and Dr. Pepper cola. But the balance is terrific, and there's a brooding quality that bodes well for the future as it develops more secondary characteristics. Drink from 2015–2019.",Hallberg Vineyard Dijon Clones,93,60.0,California,Russian River Valley,Sonoma,Pinot Noir,Gary Farrell
29462,Austria,"Wood aging brings out a totally different side of Grüner. It adds tropical fruit flavors, a richer texture and a fuller, more Burgundian character. This is an exceptional wine that could well age. Drink now and until 2019.",Black Edition,93,,Niederösterreich,,,Grüner Veltliner,Ebner-Ebenauer
29463,France,"This is a delightful wine with an attractive character that belies that firm structure behind it. It has weight and concentration and firm tannins, while showing the fruity side of the vintage. A wine for pleasure as it ages. Drink from 2016.",,93,,Bordeaux,Saint-Julien,,Bordeaux-style Red Blend,Château Langoa Barton
29464,Austria,"A beautifully aromatic wine, this has both great fruitiness and a tight, ageworthy structure. It's rich and full bodied with quince, pear and currant flavors. There is a mineral, chalky texture that is still young and nervy. Age this impressive wine, and don't drink before 2015. Screwcap. Artisanal Cellars, Select Wines.",Steinertal Smaragd,93,44.0,Wachau,,,Riesling,Tegernseerhof
29465,Austria,"There is as much intense acidity in this wine as sweetness. Opulent yet fresh in character, the wine is developing into a full-bodied wine with powerful richness and promises long-term aging. Drink from 2017.",Beerenauslese Cuvée,93,,Burgenland,,,White Blend,Kracher
29466,US,"Is this Pinot so delicious now you should drink it right away? Or is it deceptively ageable? Both. It's luscious, with ripe raspberry, cola, spice, mushroom and sandalwood flavors that will be gorgeous with steak. But the tannins and acid are so structured, the wine will gracefully age through the next dozen years, increasing in complexity.",Coastlands Vineyard,93,75.0,California,Sonoma Coast,Sonoma,Pinot Noir,Williams Selyem
29467,Austria,"Just hinting at more mature flavors, this is an intense wine, its acidity almost overwhelming. Red currant, spice and concentrated juiciness are all elements in this dense wine. The acidity does suggest longer aging, so drink now and until 2022. Screwcap.",Sunogeln Reserve,93,,Kremstal,,,Riesling,Josef Schmid
29468,Austria,"This is a wine that has wonderful spice and richness against a dry background. Flavors of honey and noble rot fill the mouth with a swathe of richness and opulence. The wine is still young and needs to age, so drink from 2017.",Novelle Vague Nummer 4 Trockenbeerenauslese,93,,Burgenland,,,Chardonnay,Kracher
29469,Austria,"This is a classic Eiswein that is so finely poised between intense sweetness and an ethereal lemon freshness. The palate is a delicate fairy's dance of honey, orange zest and acidity. Age this wine and drink from 2017.",Eiswein Cuvée,93,,Burgenland,,,White Blend,Kracher
29470,US,"One of the best values in high-end Oregon Chardonnay, this new release packs a wallop. ?Although just 15% of the French oak was new, the wine is loaded with toasty, buttery scents and flavors. Let it breathe and the ripe fruit flavors zoom into focus—candied citrus, apricot and a bit of lemon meringue pie.",Reserve,93,30.0,Oregon,Willamette Valley,Willamette Valley,Chardonnay,Ponzi
29471,US,"This is an amazing Syrah. Few in the history of California have been this dramatically rich and ripe with flavors of blueberries, blackberries, chocolate, currants, cedar and baking spices. Yet the wine is thoroughly dry, and the alcohol feels balanced with a warm, soft mouthfeel. Delicious now and for the next 4–5 years.",Colson Canyon Vineyard Clone 7,93,30.0,California,Santa Barbara County,Central Coast,Syrah,Brander
29472,US,"This elaborately named Pinot shows Farrell's 2011 signature of rich, brooding earthiness. Tasted now it's a bit clumsy, with raspberry, cherry, mushroom and oak flavors that are scattered and random. With time, it will collect itself seamlessly. Age it for 6–8 years.",Hallberg Vineyard Dijon Clone 777 7% Whole Cluster,93,65.0,California,Russian River Valley,Sonoma,Pinot Noir,Gary Farrell
29473,US,"The wine shows the fine acidity of the vintage, but also intense flavors of green apples, Asian pears and oranges. Oak brings luscious, balanced notes of vanilla and toast. A gorgeous, sumptuous wine that should drink well for the next six years.",Allen Vineyard,93,50.0,California,Russian River Valley,Sonoma,Chardonnay,Williams Selyem
29474,US,"While this Pinot isn't in the same league as the winery's 2011 Precious Mountain or Allen vineyard wines, it's a gorgeous wine nonetheless. With moderate alcohol and vibrant acidity, it offers complex layers of cherries, raspberries, cola, sandalwood and exotic spices. You won't be disappointed if you hold it until 2019.",Williams Selyem Estate Vineyard,93,100.0,California,Russian River Valley,Sonoma,Pinot Noir,Williams Selyem
29475,US,"Good fruit sources—Carabella, Hyland and Thistle—along with the craftsmanship of winemaker Robert Brittan, yield a lovely wine with mouth-tickling flavors of sweet-tart Meyer lemon, ripe orange, and candied pineapple. Lively acidity buoys the finish along with flavorful hints of caramel and cotton candy.",,93,38.0,Oregon,Willamette Valley,Willamette Valley,Chardonnay,Winderlea
29476,Australia,"It's not often you find mature, ready-to-drink Shiraz like this newly released in the U.S. From extended time in oak, this has some mossy, vanilla shadings on the nose that ease gently into savory, meaty notes and dried plum flavors. Hints of brown sugar, chocolate and mint linger on the supple finish. Drink now and over the next few years.",Reserve,93,42.0,South Australia,Barossa Valley,,Shiraz,3 Rings
29477,Germany,"While intensely mineral from the nose to the palate, this excellent auslese is also deeply concentrated, with ripe white grapefruit, peach and yellow cherry notes. It's ripe and juicy, yet honed with a steely lemon-lime acidity and a lingering lime-zest finish.",Erbacher Michelmark Auslese,93,,Rheingau,,,Riesling,Baron Knyphausen
29478,Germany,"Ripe and rich, this irresistibly fruity spätlese is concentrated with peach marmalade, guava and grapefruit flavors, but braced by a streak of lemon-lime acidity and a delicate spritz that tickles the palate. Satisfying and juicy, it finishes long with a hint of grapefruit-pith astringency.",Graacher Himmelreich Spätlese,93,42.0,Mosel,,,Riesling,Joh. Jos. Prüm
29479,Germany,"Enticing scents of grapefruit zest and bees wax are fitting openers to this creamy, rich TBA full of luscious orange-marmalade flavor. Bright, brisk tangerine acidity adds freshness and levity to the palate, leading to a long, honeyed finish.",Erbacher Marcobrunn Trockenbeerenauslese,93,500.0,Rheingau,,,Riesling,Schloss Reinhartshausen
29480,Germany,"This is a veritable bargain for the incredible quality it delivers. It's lavishly composed, with a flurry of floral, fruity attributes—cherry blossoms, sweet peaches, and yellow plums—all kissed with honey, and a shower of lemon-lime acidity. Enjoy now for its youthful exuberance, but put a few away to see its honeyed tones darken and mature over the next decade.",Auslese,93,45.0,Rheingau,,,Riesling,Schloss Vollrads
29481,Austria,"This is a bone dry, while rich wine that is now mature. It has weight, secondary almond and spice flavors, as well as tight acidity and a very mineral character. It has crispness rather than freshness, bringing a taut structure into play along with the concentration. Drink now.",Sunogeln Reserve,93,,Kremstal,,,Riesling,Josef Schmid
29482,Austria,"This very fragrant wine has ripe quince and pear flavors, as well as a great mineral texture. Fresh and finely balanced, and with tight acidity, it's a wine for long-term aging. Drink from 2016. Screwcap.",Pfaffenberg Erste Lage,93,,Kremstal,,,Riesling,Salomon-Undhof
29483,Austria,"This is a fruity wine that attractively layers apples, pears and quince. There is just a touch of pepper to give interest to this full-bodied and ripe wine. Acidity shows at the end to bring a crisp, tight aftertaste. Drink from 2015.",Dürnsteiner Kellerberg Smaragd,93,,Wachau,,,Grüner Veltliner,F X Pichler
29484,US,"As good as this wine is tasting now, it will be better still with some time. It's bone dry and silky in the mouth with tart streaks of acidity. The palate is complex with flavors of wild red cherry, cola, raspberry, cranberry, balsam, spice and cedar that evolve with every sip as the wine warms in the glass. Give it 5–6 years to meld.",Hirsch Vineyard,93,70.0,California,Sonoma Coast,Sonoma,Pinot Noir,Failla
29485,Argentina,"Minty, ultraripe blackberry aromas are alluring but ultimately familiar if you know the Cobos style. Ditto the palate, which is rich, thick, chewy and full of creamy oak and black-fruit flavors. This blend of 81% Cabernet Sauvignon and 19% Malbec finishes smooth and creamy, with good balance for what amounts to a very ripe wine. Drink through 2018.",Volturno,93,230.0,Mendoza Province,Perdriel,,Cabernet Sauvignon-Malbec,Viña Cobos
29486,US,"This beautiful wine could be from Chablis. It's so dry and flinty, with complex layers of lemons, limes, toast and honey, along with mouthwateringly brisk acidity. As delicious as the wine is now, you might want to cellar it for a few years.",Hawk Hill Vineyard,93,52.0,California,Russian River Valley,Sonoma,Chardonnay,Williams Selyem
29487,US,"Bright acidity brings a mouthwatering tanginess to flavors of ripe raspberry, cherry, cranberry and mushroom in this dry, low-production wine. It's so easy to drink now, you might not notice the complexities, but they're there. This is a wine to age. Give it 5–7 years at least, although it's likely to be sailing along beautifully in 2021.",Pisoni Vineyard,93,70.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,Bernardus
29488,Australia,"From vines planted in 1893, this is an inky, concentrated Shiraz. The aromas hint at cracked pepper, vanilla and blueberries, while on the palate, this is superripe and full bodied. Although close to being fat and overdone, yet it's held back from the edge by its long, licorice-and-spice finish. Drink now–2020.",Old Bastard,93,230.0,South Australia,Barossa Valley,,Shiraz,Kaesler
29489,France,"There is a wonderful balance to this wine. It has ripe tropical fruit flavors that are spiced with ginger and lemon zest. At the same time, there is a fine structure with a botrytis core and freshness from pineapple acidity. Drink from 2017.",,93,,Bordeaux,Sauternes,,Bordeaux-style White Blend,Château Guiraud
29490,Argentina,"After nothing but busts in the past, this Sémillon is in good shape but won't stay fresh for long. Aromas of hay and stalky fruits are a bit strained. In the mouth, it's got good feel and flavors of nectarine and grapefruit. Bitter almond skin flavors control the finish on this textured, warm wine.",Estate Bottled,85,15.0,Mendoza Province,Mendoza,,Sémillon,Bodega Carmine Granata
29491,US,"A little on the sweet side, but nicely crisp in acidity. The flavors offer generous notes of strawberries, orange zest, sugared tea,  vanilla and cinnamon.",Estate Rosé of Pinot Noir,85,18.0,California,Russian River Valley,Sonoma,Rosé,Balletto
29492,Italy,Here's a ripe and plump Lambrusco with bright aromas of black cherry and raspberry jam. The wine feels generous and soft in the mouth with foamy cream on the close.,Otello Nero di,85,19.0,Central Italy,Emilia,,Lambrusco,Cantina Ceci
29493,Argentina,"Black-fruit aromas are ripe and a little earthy. This is a thick yet jumpy wine with some aggression to the palate. Flavors of sweet, ripe berry fruits are basic and finish hot and toasty, with a coffee note.",,85,13.0,Mendoza Province,Mendoza,,Malbec,Alamos
29494,US,"On this Pinot's plus side is a clean savoriness, with bright acidity highlighting raspberry, cocoa and spice flavors. On the debit side is its soft, fleshy ripeness. Drink up.",Vintner's Reserve,85,22.0,California,California,California Other,Pinot Noir,Kendall-Jackson
29495,Italy,"Simple tones of citrus and cut grass open the bouquet of this fresh sparkling Prosecco. Talc powder and a very bright, almost steely quality of perlage characterizes the mouthfeel.",Poggio dei Vigneti Extra Dry,85,14.0,Veneto,Prosecco,,Glera,Natale Verga
29496,Italy,"From the larger Antinori group in Tuscany, this opens with a pretty pink color and bright aromas of raspberry, wild cherry and white almond. Pair it with summer appetizers.",,85,14.0,Tuscany,Toscana,,Rosato,Santa Cristina
29497,US,"This modest Pinot offers light strawberry fruit, a dash of cola, and a component of earth and stem that overtakes the finish. It hints at green tannins, with a bit of brown sugar sweetness, perhaps from aging in 30% new oak.",Lazy River Vineyard Reserve,85,36.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Silvan Ridge
29498,US,"A value-priced Sauvignon Blanc from Sobon, which also makes Shenandoah Vineyards wines in the Shenandoah Valley of California, within the greater Sierra Foothills. This white opens with floral aromatics followed by wet stone, apple and lemon, all in a subtle, lightly rendered way.",,85,11.0,California,California,California Other,Sauvignon Blanc,Sobon Estate
29499,Italy,"This Rosé sparkling wine offers a pretty pink color and easy aromas of citrus, pink grapefruit, peach and honey. Soft, creamy foam is backed by peachy sweetness.",Brut Rosé,85,18.0,Veneto,Veneto,,Sparkling Blend,Trevisiol
29500,US,"Dark and heavy for a rosé, with extracted strawberry, red apple and spice flavors that finish a little sweet. Yet there's something deliciously  sippable about it.",Rosé of Pinot Noir,85,15.0,California,Russian River Valley,Sonoma,Rosé,River Road
29501,Italy,"This Extra Dry Prosecco opens with fresh citrus and peach at the forefront of white flower and crushed mineral. The wine is light, easy and crisp with a subtle touch of soft sweetness.",Blu Giovello,85,12.0,Veneto,Prosecco,,Glera,Piera Martellozzo
29502,Spain,"White-fruit aromas, brine and clam shell notes get this Albariño going. The mouthfeel is full and lemony. Flavors of pickled, briny citrus and nectarine carry onto the finish. This is at its best now; in 2014 it will not be so good.",Valiñas,85,15.0,Galicia,Rías Baixas,,Albariño,Ramón Bilbao
29503,Spain,"Narrow aromas of red currant, raspberry and red plum carry a minty green accent. In the mouth, this blend of Tempranillo, Merlot and Cabernet Sauvignon is tight, with scratchy tannins and no shortage of acidity. Flavors of red berry and plum offer dry spice and herbal shadings.",Reserva,85,12.0,Northern Spain,Navarra,,Red Blend,Príncipe de Viana
29504,Italy,"Part of Italy's Vino Naturale movement, this organically-farmed Arneis opens with a pretty hay color and subtle aromas of peach, pear and Golden Delicious apple.",,85,17.0,Piedmont,Langhe,,Arneis,Punset
29505,Argentina,"Minty green aromas blend with leathery red-fruit scents on what amounts to a gritty bouquet. The mouthfeel on this single-vineyard Malbec is rubbery, rugged and tannic, with a beam of tangy acidity keeping it moving. Flavors of rubber, salty berry and spice are sharp, and the finish is tannic.",Viña Cabra Corral Single Vineyard,85,35.0,Other,Cafayate,,Malbec,Quara
29506,Mexico,"Initially hard, rooty aromas of leather and horsehide transition to cassis, raspberry and plum if given time. The palate on this is a bit rough and tannic, but there's also solid berry fruit and a moderately baked finish with a rubbery feel to give it character.",,85,40.0,Valle de Guadalupe,,,Cabernet Sauvignon,Vinos Magbel
29507,France,"There's a kick of dry tannin behind this otherwise ripe wine. Raspberry flavors, red plum skins and a some bitterness add fruit and structure. It needs a year to soften out.",,85,,Burgundy,Bourgogne,,Pinot Noir,Domaine Poulleau Père et Fils
29508,Italy,Light tones of citrus and peach color an easy Brut Prosecco Superiore that would work nicely with barbecue shrimp in sesame sauce. The acidity in this light sparkler keeps the palate clean.,Costa dei Peschi Brut,85,15.0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,,Glera,Cà Vittoria
29509,Italy,"Packaged in an elegant bottle with a squarish-squat shape, this pretty Rosé sparkler opens with aromas of Granny Smith apple, citrus and a touch of sweet peach. The perlage is tonic and steely and would pair with spicy Indian samosas.",Otello Rosè Extra Dry,85,19.0,Central Italy,Emilia,,Sparkling Blend,Cantine Ceci
29510,US,"Ripe and creamy, with flavors of pineapple candy, honey, brown sugar, buttered toast and cinnamon. It's just what millions of Chardonnay lovers want.",,85,20.0,California,California,California Other,Chardonnay,F.J. Serra
29511,Portugal,"A bright pink colored rosé, this blend of Touriga Nacional and Syrah, has strawberry flavors and a touch of sweetness from the ripe fruits that is balanced with an attractive acidity. Enjoy with food rather than as an aperitif.",Conde de Vimioso Colheita Selecionada,85,9.0,Tejo,,,Portuguese Rosé,Falua
29512,Italy,Creamy purple foam fills the glass and once the wine relaxes it offers raw grape juice aromas with cherry soda and blackberry preserves. The sparkling Lambrusco boasts simple lines with a soft touch in the mouth.,Monovitigno,85,26.0,Central Italy,Lambrusco Grasparossa di Castelvetro,,Lambrusco,Fattoria Moretto
29513,Argentina,"Sulfur and match stick are the early aromas on this standard Chardonnay. After that blows off, apple and peach scents are pitted against overt oak. The palate feels good, while flavors of pineapple, mango, apple and cinnamon are oaky and not elevated.",Piedra Negra Reserve,85,,Mendoza Province,Mendoza,,Chardonnay,François Lurton
29514,Argentina,"Exotic aromas of dusty blueberry, latex and campfire set up a jammy, somewhat clumsy feeling palate with big, candied flavors of baked berry blended with sweet oak and licorice. The finish tastes minty, chocolaty and oaky, with heat.",,85,19.0,Mendoza Province,Mendoza,,Malbec-Syrah,Finca Agostino
29515,Portugal,"Bical produces delicious pear and apple flavored wines. This bright, fruity wine is a fine example of this creamy freshness. It is a wine for drinking now, while fresh and crisp at the end.",Galeria,85,9.0,Bairrada,,,Bical,Caves Aliança
29516,US,"Aged in acacia and French oak barrels, this shows notes of lemon, smoke, and slightly burnt toast. It's creamy in feel but doesn't entirely come together.",Colter's Creek Vineyard Reserve,85,15.0,Idaho,Idaho,,Chardonnay,Colter's Creek
29517,Italy,"This frizzante expression of Pinot Nero (made as a white wine) opens with a transparent color and thick white foam. It delivers aromas of white flower, citrus and peach and shows balanced acidity against those soft bubbles.",Magót,85,,Lombardy,Oltrepò Pavese,,Pinot Nero,Castello di Luzzano
29518,Mexico,"While this wine is unoaked, it still carries a strong whiff of sulfur and popcorn that doesn't really dissipate. The palate offers good feel and is balanced between weight and acidity. Flavors of melon and applesauce are round and end in a swirl of sweet pear.",Piedra del Sol,85,26.0,Valle de Guadalupe,,,Chardonnay,Casa de Piedra
29519,Portugal,"Blending Castelão and Arinto from the high elevation Quinta dos Loridos, this is a tight, bright wine, with an edge of almond bitterness, as well as citrus fruits. It's a crisp, bone-dry wine with no dosage.",Loridos Vintage Extra-Bruto,85,20.0,Vinho Espumante de Qualidade,,,Portuguese Sparkling,Bacalhôa Wines of Portugal
29520,France,"Powerful and complex, this shows the density that comes from Chardonnay sourced on the hill of Corton. The rich tropical-fruit flavors are structured, which gives this wine strong aging potential. Keep it for at least six years.",Domaine du Pavillon,94,,Burgundy,Corton-Charlemagne,,Chardonnay,Albert Bichot
29521,France,"Clos de la Chapelle surrounds an old chapel in the Morgeot Premier Cru. This 2010 is full, ripe and intense, with yellow fruit and toast flavors that combine with tight acidity to create richness and structure. Complex, concentrated and age worthy.",Domaine Duc de Magenta Clos de la Chapelle Morgeot Premier Cru,94,85.0,Burgundy,Chassagne-Montrachet,,Chardonnay,Louis Jadot
29522,US,"Tannic and tightly wound, this has an astringent resistance, but because the flavors are so powerful, it's already delicious. Intense notes of raspberry jam, cherry pie, anisette, Dr. Pepper are all present, and a rich, sweet jacket of smoky sandalwood adds further complexity. Give it 5–6 years in the cellar, but it could last for 15 years if you enjoy mature wines.",Trenton Estate Vineyard,94,58.0,California,Russian River Valley,Sonoma,Pinot Noir,Joseph Swan Vineyards
29523,Hungary,"Bursting with flower and tropical fruit aromas, the nose on this Tokaj is intoxicating. Luxurious and creamy on the palate, it offers penetrating honey and stone fruit flavors, intensified by prickles of sea salt, mineral and tea leaf astringency.",Cuvée Ilona,94,50.0,Tokaj,,,Tokaji,Királyudvar
29524,US,"This vineyard-designated Merlot includes 11% Cabernet Sauvignon, also sourced from Klipsun. Classy from the get-go, this is limned with notes of graphite, mineral and cinnamon, with dense black-cherry and cassis flavors that anchor the core. Its excellent texture, depth, length and structure suggest that this can be cellared for a decade, at least.",Klipsun Vineyard,94,30.0,Washington,Red Mountain,Columbia Valley,Merlot,Januik
29525,US,"This shows a dryness and an elegant silkiness that make it lovely to drink now. It's deep and long on the palate, with flavors of raspberry-cherry tart, date, cola and spicy sandalwood. Brisk acidity adds a tart bite that would pair well with steak, lamb, salmon and tuna. It will pick up bottle complexity over the next 10 years.",Three Sisters Vineyard Sea Ridge Meadow,94,60.0,California,Sonoma Coast,Sonoma,Pinot Noir,Martinelli
29526,US,"This is as soft and luscious as velvet, and it offers smooth, rich tannins that frame the oak-tinged blackberry, black currant, anise and dark chocolate flavors. Its richness comes with high alcohol, which gives it a slight warmth on the finish.",Aurelio's Selection,94,90.0,California,Napa Valley,Napa,Cabernet Sauvignon,Napa Angel by Montes
29527,Italy,"A Cabernet Sauvignon, Merlot and Cabernet Franc blend, this shows immense density and richness, and it exudes bright tones of cherry, blackberry, chocolate, tar, clove and licorice. The bouquet is elegant and complex, but the smoothness of the mouthfeel is what sets this wine apart.",Sondraia,94,50.0,Tuscany,Bolgheri Superiore,,Red Blend,Poggio al Tesoro
29528,US,"Made from fruit grown in several notable Napa vineyards, this 100% Cabernet Sauvignon has impressive weight and depth. Its black currant, dark chocolate, anise, pepper and toasted cedar flavors sink deep into the mouth with sweet insistence. The tannins are considerable and will enable this wine to age over the next 10 years. Pair this with rich meats and cheeses.",Silencieux,94,55.0,California,Napa Valley,Napa,Cabernet Sauvignon,Venge
29529,US,"This is one of the best Bordeaux-style blends Wellington has ever produced. Although it still has plenty of life ahead, perhaps as much as 10 more years, its soft tannins and sweet black-currant flavor make it drinkable now. Only 471 cases were produced, but it's worth the hunt.",Victory Reserve,94,60.0,California,Sonoma County,Sonoma,Meritage,Wellington
29530,Italy,"This bursts open with bright, intense notes of blackberry, black cherry, moist pipe tobacco, tar, rum cake and licorice. The solid, decadent yet chewy mouthfeel as well as the impressive length make this a bottling to talk about.",Orma,94,85.0,Tuscany,Toscana,,Red Blend,Tenuta Sette Ponti
29531,Italy,"This Syrah is chracterized by its huge intensity and clean, ever-evolving bouquet that is comprised of ripe dark-fruit, roasted nut and white peppercorn notes. The palate delivers a long succession of sweet spice and savory tobacco flavors.",Marchesale,94,80.0,Tuscany,Toscana,,Syrah,Terre del Marchesato
29532,US,"Supple and structured, with ripe tannins, this wine offers a seamless mix of red and black fruit flavors, along with fragrant tobacco, fig jam and dark chocolate notes.",Sagemoor Vineyard,94,40.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Walla Walla Vintners
29533,France,"This is a new venture by Nicolas Potel, whose family formerly owned Domaine de la Pousse d'Or in Volnay. Made from fruit sourced from 50-year-old vines, this wine is beautifully structured, and it has firm tannins that pair with the fine swaths of juicy flavors of red and black cherries. This is meant for long-term aging.",Vieilles Vignes,94,82.0,Burgundy,Vosne-Romanée,,Pinot Noir,Roche de Bellene
29534,Italy,"A blend of Syrah and Grenache, this delivers Rhône Valley-like characteristics of ripe fruit, black pepper, smoked bacon and exotic spice. But it has an Italian personality in the form of fresh acidity and Mediterranean spice and blue flower notes. The finish is soft, velvety and chocolaty.",Tinata,94,130.0,Tuscany,Toscana,,Red Blend,Monteverro
29535,France,"With vines that are located next to La Tâche, this vineyard is great. Powerful and complex, this has the right depth of flavor. It is finely endowed with brooding tannins and black fruit flavors. The texture and acidity on the finish promise this has considerable aging potential.",Domaine du Clos Frantin Les Malconsorts Premier Cru,94,,Burgundy,Vosne-Romanée,,Pinot Noir,Albert Bichot
29536,US,"This Pinot Noir's raspberry and cherry fruit is joined by earthier notes of mushroom and mulch, plus a touch of spicy bacon. It's dry and full bodied, with a rich vein of acidity and a coating of furry tannins. Clearly a cellar candidate, this will benefit from 6–8 years of aging.",Bien Nacido Vineyard,94,50.0,California,Santa Maria Valley,Central Coast,Pinot Noir,Chanin
29537,Italy,"A blend of Cabernet Sauvignon, Cabernet Franc, Merlot and Petit Verdot, this shows a dark, masculine personality, and it offers bitter chocolate, dark cherry, blackberry, rum cake, leather and black licorice notes. Dark fruit on the palate is backed by well-structured tannins, which suggest impressive longevity.",Arnione,94,75.0,Tuscany,Bolgheri Superiore,,Red Blend,Campo alla Sughera
29538,US,"Rich, dry and complex, this Syrah has flavors of blackberry, currant, licorice, grilled prosciutto, black pepper and sandalwood that are wrapped in fine tannins. The wine is a barrel selection of the various vineyards from which Donelan sources its fruit. Production was exceedingly small, but it's worth a special search.",Cuvee Keltie,94,75.0,California,Sonoma County,Sonoma,Syrah,Donelan
29539,Italy,"A blend of Cabernet Sauvignon, Merlot and Petit Verdot, this opens with spicy aromas of dried ginger, licorice and herb. It shows power and determination in terms of its bold fruit and concentration. Drink now, or hold it for 10 years.",Millepassi,94,60.0,Tuscany,Bolgheri Superiore,,Red Blend,Donna Olimpia 1898
29540,France,"Clos Saint-Jacques is located in the north of Gevrey-Chambertin. This is a structured, powerful wine, with plenty of firm tannins in its youth. It's full of ripe red fruit, and it needs to age for many years.",Clos Saint-Jacques Premier Cru,94,180.0,Burgundy,Gevrey-Chambertin,,Pinot Noir,Louis Jadot
29541,France,"Always a splendid wine, this 2010 does not disappoint. Complex, intense and fruity, it has tangy fruit; a tight, minerally texture; and an intense, steely character. As the wine develops over many years, it will deepen and round out.",Les Folatières Premier Cru,94,100.0,Burgundy,Puligny-Montrachet,,Chardonnay,Louis Jadot
29542,France,"This rich, powerful and juicy wine is just bursting out of its wood aging bounds. It has opulent red-berry flavors, a core of firm tannins and intense acidity. Ripe and fruity, this is full of aging potential.",Clos des Mouches Premier Cru,94,109.0,Burgundy,Beaune,,Pinot Noir,Joseph Drouhin
29543,France,"Tight and structured, this wine is made from fruit sourced from some of the poorest soil in Les Cazetiers. Dense and tight, this has intense minerality and firm tannins allied to red berry flavors. This has great aging potential.",Les Cazetiers Premier Cru,94,,Burgundy,Gevrey-Chambertin,,Pinot Noir,Domaine Bruno Clair
29544,France,"Structured, concentrated and minerally, this wine's tannins are strong, and they accompany the juicy red-berry flavors. It has a dry core and a dense texture, and it's meant to age for at least six years.",Pertuisots Premier Cru,94,92.0,Burgundy,Beaune,,Pinot Noir,Domaine de Bellene
29545,US,"This Chardonnay includes a small amount of Maria Gomes—an obscure white grape from Portugal—in the mix. The addition of Maria Gomes works magic. It fleshes out the palate, and it brings lush flavors of melon, banana, apple and lemon. This needs to breathe, but once it opens, it will thrill you until the last drop.",Stainless,94,24.0,Washington,Columbia Gorge (WA),Washington Other,Chardonnay,Foundry Vineyards
29546,Italy,"A concentrated blend of Cabernet Sauvignon, Cabernet Franc and Petit Verdot, this opens with dark spice and chocolate notes, followed by luscious blackberry, prune and plum tones. Smooth and extracted, this offers velvety tannins and generous fruit flavors. It is packed with all kinds of opulent pleasure.",Sapaio,94,80.0,Tuscany,Bolgheri Superiore,,Red Blend,Podere Sapaio
29547,Italy,"Dark chocolate and espresso notes open the bouquet of this concentrated Cabernet Franc. Round and soft, with power and personality, this penetrating wine sits long on the palate, and it imparts bright fruit and spice notes with time. The tannins are tight, firm and polished. Drink after 2016.",Dedicato a Walter,94,75.0,Tuscany,Toscana,,Cabernet Franc,Poggio al Tesoro
